,名前,説明,画像,動画,属性情報→,,,,個数
tokenId,name,description,image_url,animation_url,place,image quality,,,
651,#651 🙏Itadakimasu Man🙏 2021/12/07,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 651 カフェ＆ヨーグルトパーラー、ファインデイズ広尾店のヘルシーチキンボウル（季節のエナジースープ付）をウーバーイーツでデリバリーして食べてみた #ASMR  \n[https://www.youtube.com/watch?v=CimZbdJOIrM](https://www.youtube.com/watch?v=CimZbdJOIrM)",ipfs://QmSNvaR6912jzF8JStZokbb78x3aEEiDxcd1MUZtUiPcf6/651h.png,,home,high,,,1
650,#650 🙏Itadakimasu Man🙏 2021/12/06,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 650 高級デリショップ DEAN & DELUCA 広尾店のブッダボウルをchompyのらくとく便でデリバリーして食べてみた #ASMR  \n[https://www.youtube.com/watch?v=CV7u0CzXVRE](https://www.youtube.com/watch?v=CV7u0CzXVRE)",ipfs://QmSNvaR6912jzF8JStZokbb78x3aEEiDxcd1MUZtUiPcf6/650h.png,,home,high,,,1
649,#649 🙏Itadakimasu Man🙏 2021/12/05,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 649 カスタムサラダ専門店クリスプサラダワークス三軒茶屋店のファームボウルをテイクアウトして食べてみた #ASMR  \n[https://www.youtube.com/watch?v=atOlubQRL5I](https://www.youtube.com/watch?v=atOlubQRL5I)",ipfs://QmSNvaR6912jzF8JStZokbb78x3aEEiDxcd1MUZtUiPcf6/649h.png,,home,high,,,1
648,#648 🙏Itadakimasu Man🙏 2021/12/04,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 648 東京で551蓬莱の豚饅が食べられる？という噂の恵比寿の豚まん専門店、羅家東京豚饅の豚饅2個をテイクアウトして食べてみた #ASMR  \n[https://www.youtube.com/watch?v=qWwnLE3qOx8](https://www.youtube.com/watch?v=qWwnLE3qOx8)",ipfs://QmSNvaR6912jzF8JStZokbb78x3aEEiDxcd1MUZtUiPcf6/648h.png,,home,high,,,1
647,#647 🙏Itadakimasu Man🙏 2021/12/03,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 647 六本木のたまご料理専門店エッグセレントのエッグベネディクトをウーバーイーツでデリバリーして食べてみた #ASMR  \n[https://www.youtube.com/watch?v=2iYP77QnmPQ](https://www.youtube.com/watch?v=2iYP77QnmPQ)",ipfs://QmSNvaR6912jzF8JStZokbb78x3aEEiDxcd1MUZtUiPcf6/647h.png,,home,high,,,1
646,#646 🙏Itadakimasu Man🙏 2021/12/02,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 646 白金のリノベカフェ、ハッピーアワーのアボカドトーストをmenuでデリバリーして食べてみた #ASMR  \n[https://www.youtube.com/watch?v=Aijr70HIyYk](https://www.youtube.com/watch?v=Aijr70HIyYk)",ipfs://QmSNvaR6912jzF8JStZokbb78x3aEEiDxcd1MUZtUiPcf6/646h.png,,home,high,,,1
645,#645 🙏Itadakimasu Man🙏 2021/12/01,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 645 中目黒のカフェ、中目黒ラウンジのチキンオーバーライスをchompyのらくとく便でデリバリーして食べてみた #ASMR  \n[https://www.youtube.com/watch?v=ZYNuhoo8zao](https://www.youtube.com/watch?v=ZYNuhoo8zao)",ipfs://QmSNvaR6912jzF8JStZokbb78x3aEEiDxcd1MUZtUiPcf6/645h.png,,home,high,,,1
644,#644 🙏Itadakimasu Man🙏 2021/11/30,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 644 焼肉トラジ自由が丘店の熟成ハラミ弁当をフードパンダでデリバリーして食べてみた #ASMR  \n[https://www.youtube.com/watch?v=PEF_sZNSyVM](https://www.youtube.com/watch?v=PEF_sZNSyVM)",ipfs://QmSNvaR6912jzF8JStZokbb78x3aEEiDxcd1MUZtUiPcf6/644h.png,,home,high,,,1
643,#643 🙏Itadakimasu Man🙏 2021/11/29,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 643 表参道の美腸活カフェ、エルフォーユーのタコライス丼（ヴィーガン）をchompyのらくとく便でデリバリーして食べてみた #ASMR  \n[https://www.youtube.com/watch?v=e7XYsMwNv2M](https://www.youtube.com/watch?v=e7XYsMwNv2M)",ipfs://QmSNvaR6912jzF8JStZokbb78x3aEEiDxcd1MUZtUiPcf6/643h.png,,home,high,,,1
642,#642 🙏Itadakimasu Man🙏 2021/11/28,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 642 テキサスBBQ専門店、ディッキーズバーベキューピット代々木店のビーフブリスケットプレートをフードパンダでデリバリーして食べてみた #ASMR  \n[https://www.youtube.com/watch?v=KsHpEcTnUlA](https://www.youtube.com/watch?v=KsHpEcTnUlA)",ipfs://QmSNvaR6912jzF8JStZokbb78x3aEEiDxcd1MUZtUiPcf6/642h.png,,home,high,,,1
641,#641 🙏Itadakimasu Man🙏 2021/11/27,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 641 完全キャッシュレスのパーソナライズドカフェ、テイラードカフェ六本木ヒルズ店の蒜山ローストビーフをウーバーイーツでデリバリーして食べてみた #ASMR  \n[https://www.youtube.com/watch?v=bn5rs4ptz5U](https://www.youtube.com/watch?v=bn5rs4ptz5U)",ipfs://QmSNvaR6912jzF8JStZokbb78x3aEEiDxcd1MUZtUiPcf6/641h.png,,home,high,,,1
640,#640 🙏Itadakimasu Man🙏 2021/11/26,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 640 俺のベーカリー＆カフェ恵比寿のミックスサンドイッチ（厚焼き玉子・ハムカツ・小倉バター）をmenuのデリバリーで食べてみた #ASMR  \n[https://www.youtube.com/watch?v=Y4hxXrJ7pI8](https://www.youtube.com/watch?v=Y4hxXrJ7pI8)",ipfs://QmSNvaR6912jzF8JStZokbb78x3aEEiDxcd1MUZtUiPcf6/640h.png,,home,high,,,1
639,#639 🙏Itadakimasu Man🙏 2021/11/25,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 639 ケールサラダ専門店、ケールの王様 OVERLAP富ヶ谷店のプロテインエースLサイズをmenuでデリバリーして食べてみた #ASMR  \n[https://www.youtube.com/watch?v=b_s0eS3X8uE](https://www.youtube.com/watch?v=b_s0eS3X8uE)",ipfs://QmSNvaR6912jzF8JStZokbb78x3aEEiDxcd1MUZtUiPcf6/639h.png,,home,high,,,1
638,#638 🙏Itadakimasu Man🙏 2021/11/24,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 638 赤坂のハワイ料理店、オゴ・オノロア・ハワイのカルアピッグケサディアとサルサをウーバーイーツでデリバリーして食べてみた #ASMR  \n[https://www.youtube.com/watch?v=GLshLB762uQ](https://www.youtube.com/watch?v=GLshLB762uQ)",ipfs://QmSNvaR6912jzF8JStZokbb78x3aEEiDxcd1MUZtUiPcf6/638h.png,,home,high,,,1
637,#637 🙏Itadakimasu Man🙏 2021/11/23,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 637 スタバ運営のイタリアンベーカリー、プリンチ代官山T-SITEの直焼きフォカッチーノカプレーゼをウーバーイーツでデリバリーして食べてみた #ASMR  \n[https://www.youtube.com/watch?v=AAiRnqRl990](https://www.youtube.com/watch?v=AAiRnqRl990)",ipfs://QmSNvaR6912jzF8JStZokbb78x3aEEiDxcd1MUZtUiPcf6/637h.png,,home,high,,,1
636,#636 🙏Itadakimasu Man🙏 2021/11/22,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 636 恵比寿のサラダ専門店、GRIT TODAYのフェイクミートを使ったピリ辛ヴィーガンサラダ、チリカルビボウルをchompyのらくとく便でデリバリーして食べてみた #ASMR  \n[https://www.youtube.com/watch?v=eKKsW6ydhBY](https://www.youtube.com/watch?v=eKKsW6ydhBY)",ipfs://QmSNvaR6912jzF8JStZokbb78x3aEEiDxcd1MUZtUiPcf6/636h.png,,home,high,,,1
635,#635 🙏Itadakimasu Man🙏 2021/11/21,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 635 六本木の減量・ボディメイクのためのカレー専門店、ゼログラビティカレーのゼログラカレーをmenuでデリバリーして食べてみた #ASMR  \n[https://www.youtube.com/watch?v=DaPaJHpaTas](https://www.youtube.com/watch?v=DaPaJHpaTas)",ipfs://QmTFECgQM8NBQ8YVZZ879rirpjUA4mFKJZ5WKyC4AbwNKG/635.jpg,,home,normal,,,1
634,#634 🙏Itadakimasu Man🙏 2021/11/20,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 634 ピザの日なので代官山のイタリアン、サルヴァトーレ・クオモのマルゲリータをフードパンダでデリバリーして食べてみた #ASMR  \n[https://www.youtube.com/watch?v=p-8r1FiHI4o](https://www.youtube.com/watch?v=p-8r1FiHI4o)",ipfs://QmSNvaR6912jzF8JStZokbb78x3aEEiDxcd1MUZtUiPcf6/634h.png,,home,high,,,1
633,#633 🙏Itadakimasu Man🙏 2021/11/19,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 633 ヘルシー＆高タンパク弁当専門店、鶏あえずタンパク 六本木店の照り焼きソースチキンサラダをmenuでデリバリーして食べてみた #ASMR  \n[https://www.youtube.com/watch?v=cGAioyWD4H4](https://www.youtube.com/watch?v=cGAioyWD4H4)",ipfs://QmSNvaR6912jzF8JStZokbb78x3aEEiDxcd1MUZtUiPcf6/633h.png,,home,high,,,1
632,#632 🙏Itadakimasu Man🙏 2021/11/18,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 632 定食＆カフェ、黒川食堂中目黒店のデミたまハンバーグ定食をchompyのらくとく便でデリバリーして食べてみた  \n[https://www.youtube.com/watch?v=_hCK6BaVYJc](https://www.youtube.com/watch?v=_hCK6BaVYJc)",ipfs://QmSNvaR6912jzF8JStZokbb78x3aEEiDxcd1MUZtUiPcf6/632h.png,,home,high,,,1
631,#631 🙏Itadakimasu Man🙏 2021/11/17,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 631 お粥カフェ、広尾カフェTOKYO＆リーシャン粥の角煮粥をフードパンダでデリバリーして食べてみた  \n[https://www.youtube.com/watch?v=baOF6n8Eccs](https://www.youtube.com/watch?v=baOF6n8Eccs)",ipfs://QmSNvaR6912jzF8JStZokbb78x3aEEiDxcd1MUZtUiPcf6/631h.png,,home,high,,,1
630,#630 🙏Itadakimasu Man🙏 2021/11/16,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 630 六本木のベーカリーカフェ、ブリコラージュブレッド＆カンパニーの沖縄豚ソーセージのホットドッグをchompyのらくとく便でデリバリーして食べてみた  \n[https://www.youtube.com/watch?v=rl7O5cWQ9hM](https://www.youtube.com/watch?v=rl7O5cWQ9hM)",ipfs://QmSNvaR6912jzF8JStZokbb78x3aEEiDxcd1MUZtUiPcf6/630h.png,,home,high,,,1
629,#629 🙏Itadakimasu Man🙏 2021/11/15,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 629 パリ発オーガニック食品スーパー、ビオセボン中目黒店のヴィーガン弁当をウーバーイーツでデリバリーして食べてみた  \n[https://www.youtube.com/watch?v=e5nlAApSCDY](https://www.youtube.com/watch?v=e5nlAApSCDY)",ipfs://QmSNvaR6912jzF8JStZokbb78x3aEEiDxcd1MUZtUiPcf6/629h.png,,home,high,,,1
628,#628 🙏Itadakimasu Man🙏 2021/11/14,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 628 六本木のロティサリーチキン専門店アルゼのハーフチキンランチボックスをウーバーイーツでデリバリーして食べてみた  \n[https://www.youtube.com/watch?v=wHV4_OQWyA4](https://www.youtube.com/watch?v=wHV4_OQWyA4)",ipfs://QmSNvaR6912jzF8JStZokbb78x3aEEiDxcd1MUZtUiPcf6/628h.png,,home,high,,,1
627,#627 🙏Itadakimasu Man🙏 2021/11/13,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 627 道玄坂のステーキハウス、ステーキロッヂ渋谷店のステーキ、赤身肉180gとブロッコリー100gをmenuでデリバリーして食べてみた  \n[https://www.youtube.com/watch?v=s3cNfveuZy0](https://www.youtube.com/watch?v=s3cNfveuZy0)",ipfs://QmSNvaR6912jzF8JStZokbb78x3aEEiDxcd1MUZtUiPcf6/627h.png,,home,high,,,1
626,#626 🙏Itadakimasu Man🙏 2021/11/12,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 626 赤坂のサンドイッチ店、ザ・アールのサンドイッチ ""アメリカ""とベジチリスープをウーバーイーツでデリバリーして食べてみた  \n[https://www.youtube.com/watch?v=OgZTOkgIT_E](https://www.youtube.com/watch?v=OgZTOkgIT_E)",ipfs://QmSNvaR6912jzF8JStZokbb78x3aEEiDxcd1MUZtUiPcf6/626h.png,,home,high,,,1
625,#625 🙏Itadakimasu Man🙏 2021/11/11,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 625 外苑前のスポーツジム、ベターボディーズハイ青山のプロテインアサイーボウルとサンドイッチハニーマスタードソースをmenuでデリバリーして食べてみた  \n[https://www.youtube.com/watch?v=wC1FQE3x9GY](https://www.youtube.com/watch?v=wC1FQE3x9GY)",ipfs://QmSNvaR6912jzF8JStZokbb78x3aEEiDxcd1MUZtUiPcf6/625h.png,,home,high,,,1
